Make,YOM,Color,Used,Transmission,Mileage,Price,City
Honda,2011,Black,Kenyan Used,Automatic,86532.0,1600000,Nairobi
Honda,2013,Gray,Foreign Used,Automatic,89000.0,1900000,Mombasa
Honda,2013,Black,Foreign Used,Automatic,70580.0,2100000,Mombasa
Honda,2011,Black,Kenyan Used,Automatic,151223.0,1650000,Nairobi
Honda,2009,Silver,Kenyan Used,Automatic,81000.0,675000,Nairobi
Honda,2014,Black,Foreign Used,Automatic,86532.0,1550000,Nairobi
Honda,2012,Purple,Kenyan Used,Automatic,86532.0,650000,Kiambu
Honda,2007,Silver,Kenyan Used,Automatic,125000.0,1050000,Nairobi
Honda,2014,White,Foreign Used,Automatic,86532.0,850000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,65240.0,2650000,Mombasa
Honda,2014,Black,Foreign Used,Automatic,78000.0,965000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,89588.0,1050000,Mombasa
Honda,2014,White,Foreign Used,Automatic,174922.0,2350000,Nairobi
Honda,2008,Gray,Kenyan Used,Automatic,118141.0,1280000,Nairobi
Honda,2013,Silver,Kenyan Used,Automatic,86532.0,870000,Nairobi
Honda,2010,Black,Kenyan Used,Automatic,133786.0,1650000,Nairobi
Honda,2009,White,Kenyan Used,Automatic,86532.0,730000,Nairobi
Honda,2013,Silver,Foreign Used,Automatic,54823.0,780000,Mombasa
Honda,2014,Silver,Foreign Used,Automatic,89000.0,1030000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,86805.0,990000,Nairobi
Honda,2012,White,Brand New,Automatic,67900.0,700000,Mombasa
Honda,2013,Gray,Foreign Used,Automatic,86532.0,1350000,Mombasa
Honda,2012,Green,Kenyan Used,Automatic,98412.0,610000,Mombasa
Honda,2005,Blue,Kenyan Used,Automatic,125382.0,790000,Nairobi
Honda,2014,Blue,Foreign Used,Automatic,56412.0,900000,Mombasa
Honda,2013,Black,Foreign Used,Automatic,96322.0,980000,Mombasa
Honda,2014,Black,Foreign Used,Automatic,86000.0,870000,Mombasa
Honda,2014,White,Foreign Used,Automatic,94000.0,1680000,Nairobi
Honda,2014,Gray,Foreign Used,Automatic,65214.0,1490000,Mombasa
Honda,2014,White,Foreign Used,Automatic,132238.0,1700000,Mombasa
Honda,2015,Black,Foreign Used,Automatic,63028.0,2100000,Mombasa
Honda,2010,Silver,Kenyan Used,Automatic,78385.0,520000,Kiambu
Honda,2013,Brown,Kenyan Used,Automatic,86532.0,700000,Nairobi
Honda,2012,White,Kenyan Used,Automatic,86532.0,550000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,84326.0,950000,Mombasa
Honda,2014,White,Kenyan Used,Automatic,45000.0,2900000,Nairobi
Honda,2013,Red,Foreign Used,Automatic,72000.0,850000,Mombasa
Honda,2014,Blue,Foreign Used,Automatic,72652.0,630000,Mombasa
Honda,2014,Gray,Foreign Used,Automatic,48000.0,1100000,Nairobi
Honda,2011,Silver,Kenyan Used,Automatic,129000.0,540000,Nairobi
Honda,2013,Gold,Kenyan Used,Automatic,62800.0,2550000,Nairobi
Honda,2014,White,Foreign Used,Automatic,86532.0,2600000,Mombasa
Honda,2014,White,Foreign Used,Automatic,73625.0,800000,Mombasa
Honda,2012,White,Kenyan Used,Automatic,123000.0,620000,Mombasa
Honda,2008,Blue,Kenyan Used,Automatic,115820.0,1270000,Nairobi
Honda,2015,Silver,Foreign Used,Automatic,46123.0,950000,Mombasa
Honda,2013,Silver,Foreign Used,Automatic,86532.0,1050000,Mombasa
Honda,2002,White,Kenyan Used,Automatic,200000.0,680000,Nakuru
Honda,2011,Black,Foreign Used,Automatic,105000.0,850000,Nairobi
Honda,2014,Blue,Foreign Used,Automatic,52125.0,1050000,Mombasa
Honda,2008,Blue,Kenyan Used,Automatic,128052.0,1260000,Nairobi
Honda,2004,Black,Kenyan Used,Automatic,112000.0,1280000,Kiambu
Honda,2014,Gray,Foreign Used,Automatic,123086.0,1550000,Mombasa
Honda,2011,Red,Kenyan Used,Automatic,114000.0,580000,Nairobi
Honda,2013,White,Foreign Used,Automatic,115800.0,850000,Nairobi
Honda,2014,Black,Foreign Used,Automatic,50000.0,2450000,Nairobi
Honda,2009,White,Kenyan Used,Automatic,115412.0,1090000,Mombasa
Honda,2014,Black,Foreign Used,Automatic,32000.0,2850000,Nairobi
Honda,2014,White,Foreign Used,Automatic,56000.0,1700000,Mombasa
Honda,2012,Silver,Kenyan Used,Automatic,165000.0,825000,Nairobi
Honda,2010,White,Kenyan Used,Automatic,86532.0,560000,Nairobi
Honda,2010,Gray,Kenyan Used,Automatic,139000.0,525000,Nairobi
Honda,2011,White,Kenyan Used,Manual,104000.0,1950000,Nairobi
Honda,2013,White,Foreign Used,Automatic,66000.0,890000,Mombasa
Honda,2001,Silver,Kenyan Used,Automatic,86532.0,550000,Nakuru
Honda,2008,Gray,Kenyan Used,Automatic,134000.0,590000,Bomet
Honda,2014,Gray,Foreign Used,Automatic,94000.0,1100000,Mombasa
Honda,2012,White,Kenyan Used,Automatic,89412.0,690000,Mombasa
Honda,2013,Silver,Kenyan Used,Automatic,120000.0,2295000,Nairobi
Honda,2014,Black,Foreign Used,Automatic,98000.0,1500000,Nairobi
Honda,2014,Silver,Foreign Used,AMT,85000.0,1390000,Nairobi
Honda,2014,Red,Foreign Used,Automatic,86532.0,2250000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,56000.0,1100000,Nairobi
Honda,2014,Brown,Foreign Used,Automatic,70000.0,780000,Mombasa
Honda,2014,Silver,Foreign Used,Automatic,189000.0,1050000,Mombasa
Honda,2013,White,Kenyan Used,Automatic,91568.0,2200000,Nairobi
Honda,2012,White,Kenyan Used,Automatic,155000.0,1180000,Nairobi
Honda,2012,Black,Kenyan Used,Automatic,109000.0,2200000,Mombasa
Honda,2008,Blue,Kenyan Used,Automatic,118000.0,1280000,Nairobi
Honda,2012,White,Kenyan Used,Automatic,86532.0,1900000,Nairobi
Honda,2013,Silver,Foreign Used,Automatic,74000.0,1650000,Nairobi
Honda,2013,Black,Brand New,Automatic,69000.0,1290000,Mombasa
Honda,2011,Gray,Kenyan Used,Automatic,123000.0,1850000,Nairobi
Honda,2014,Gray,Foreign Used,Automatic,86532.0,900000,Mombasa
Honda,2013,Silver,Kenyan Used,Automatic,100000.0,940000,Kiambu
Honda,2007,Silver,Kenyan Used,Automatic,86532.0,680000,Kiambu
Honda,2012,Black,Foreign Used,Automatic,91423.0,1990000,Mombasa
Honda,2014,Silver,Foreign Used,Automatic,152000.0,2100000,Nairobi
Honda,2013,Brown,Kenyan Used,Automatic,58000.0,2130000,Nairobi
Honda,2013,Silver,Kenyan Used,Automatic,86532.0,890000,Mombasa
Honda,2015,Black,Foreign Used,Automatic,75000.0,3000000,Mombasa
Honda,2014,Red,Foreign Used,Automatic,78555.0,950000,Mombasa
Honda,2011,White,Kenyan Used,Automatic,118000.0,885000,Nairobi
Honda,2014,White,Foreign Used,Automatic,63250.0,890000,Mombasa
Honda,2012,White,Kenyan Used,Automatic,141000.0,790000,Nairobi
Honda,2014,White,Foreign Used,Automatic,510000.0,2950000,Nairobi
Honda,2014,Black,Kenyan Used,Automatic,60000.0,2900000,Nairobi
Honda,2014,Silver,Foreign Used,CVT,149085.0,1000000,Mombasa
Honda,2012,White,Kenyan Used,Automatic,86532.0,550000,Nairobi
Honda,2013,White,Foreign Used,Automatic,53000.0,1550000,Mombasa
Honda,2008,Black,Kenyan Used,Automatic,141250.0,790000,Nairobi
Honda,2014,White,Foreign Used,Automatic,150000.0,670000,Mombasa
Honda,2011,Red,Kenyan Used,Automatic,78566.0,660000,Nairobi
Honda,2014,White,Foreign Used,Automatic,86532.0,900000,Mombasa
Honda,2010,Pink,Kenyan Used,Automatic,162354.0,535000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,86532.0,1100000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,86532.0,1470000,Nairobi
Honda,2014,Brown,Kenyan Used,Automatic,86000.0,760000,Nairobi
Honda,2014,White,Foreign Used,Automatic,86532.0,990000,Nairobi
Honda,2014,Black,Foreign Used,Automatic,68399.0,1700000,Mombasa
Honda,2010,Silver,Kenyan Used,Automatic,135000.0,520000,Nairobi
Honda,2014,Gray,Foreign Used,Automatic,90000.0,980000,Kiambu
Honda,2014,Pearl,Foreign Used,Automatic,87600.0,950000,Mombasa
Honda,2013,Black,Kenyan Used,Automatic,105000.0,690000,Mombasa
Honda,2011,White,Kenyan Used,Automatic,163014.0,760000,Nairobi
Honda,2013,Black,Foreign Used,Automatic,74523.0,1350000,Nairobi
Honda,2007,Gray,Kenyan Used,Automatic,70523.0,950000,Mombasa
Honda,2012,Red,Kenyan Used,Automatic,86532.0,720000,Nairobi
Honda,2014,Black,Foreign Used,Automatic,92000.0,1195000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,114527.0,1020000,Nairobi
Honda,2014,Gray,Foreign Used,Automatic,69852.0,1550000,Nairobi
Honda,2014,White,Foreign Used,Automatic,70433.0,2400000,Nairobi
Honda,2011,Silver,Kenyan Used,Manual,86532.0,850000,Machakos
Honda,2014,White,Foreign Used,Automatic,106000.0,980000,Nairobi
Honda,2012,White,Kenyan Used,Automatic,115352.0,600000,Nairobi
Honda,2014,White,Foreign Used,Automatic,95000.0,1720000,Mombasa
Honda,2011,White,Foreign Used,Automatic,82500.0,980000,Mombasa
Honda,2010,Blue,Kenyan Used,Automatic,86532.0,520000,Nairobi
Honda,2013,Silver,Foreign Used,Automatic,86532.0,830000,Nairobi
Honda,2014,Gray,Foreign Used,Automatic,86000.0,2200000,Nairobi
Honda,1999,Green,Kenyan Used,Automatic,86532.0,580000,Nakuru
Honda,2014,White,Foreign Used,Automatic,86534.0,930000,Mombasa
Honda,2012,Brown,Kenyan Used,Automatic,98000.0,750000,Nairobi
Honda,2008,Blue,Kenyan Used,Automatic,86532.0,1280000,Nairobi
Honda,2013,White,Kenyan Used,Automatic,86532.0,2300000,Nairobi
Honda,2010,Black,Kenyan Used,Automatic,148000.0,1150000,Nairobi
Honda,2011,Black,Kenyan Used,CVT,100000.0,750000,Kajiado
Honda,2012,Black,Kenyan Used,Automatic,120000.0,550000,Nairobi
Honda,2014,Blue,Foreign Used,Automatic,86532.0,1050000,Mombasa
Honda,2014,Silver,Foreign Used,Automatic,68000.0,989000,Kiambu
Honda,2014,Blue,Foreign Used,Automatic,43000.0,999000,Nairobi
Honda,2015,Pearl,Kenyan Used,Automatic,120000.0,800000,Nairobi
Honda,2013,Black,Foreign Used,Automatic,86532.0,1400000,Mombasa
Honda,2014,White,Foreign Used,Automatic,96230.0,1080000,Mombasa
Honda,2011,Blue,Kenyan Used,Automatic,115246.0,560000,Nairobi
Honda,2011,Silver,Kenyan Used,Automatic,113258.0,595000,Nairobi
Honda,2013,White,Brand New,Automatic,71900.0,840000,Mombasa
Honda,2012,White,Kenyan Used,Automatic,105000.0,670000,Kiambu
Honda,2012,Black,Foreign Used,Automatic,75328.0,870000,Nairobi
Honda,2014,White,Foreign Used,Automatic,86532.0,2300000,Nakuru
Honda,2014,Burgandy,Foreign Used,Automatic,86532.0,1600000,Mombasa
Honda,2013,Black,Foreign Used,Automatic,75000.0,2300000,Mombasa
Honda,2010,Gray,Kenyan Used,Automatic,125200.0,700000,Nairobi
Honda,2010,Pink,Kenyan Used,Automatic,122000.0,545000,Nairobi
Honda,2004,Silver,Kenyan Used,Automatic,132566.0,750000,Nairobi
Honda,2014,White,Foreign Used,Automatic,110582.0,1070000,Mombasa
Honda,2014,Red,Kenyan Used,Manual,64000.0,2100000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,65903.0,2950000,Nairobi
Honda,2011,Silver,Kenyan Used,Automatic,160200.0,670000,Kitui
Honda,2012,Black,Foreign Used,Automatic,80100.0,850000,Mombasa
Honda,2010,Silver,Kenyan Used,Automatic,120000.0,550000,Mombasa
Honda,2008,White,Kenyan Used,Automatic,112000.0,760000,Nairobi
Honda,2011,White,Kenyan Used,Automatic,110000.0,620000,Nairobi
Honda,2010,Silver,Kenyan Used,Automatic,86532.0,550000,Kiambu
Honda,2015,White,Foreign Used,Automatic,87000.0,3200000,Nairobi
Honda,2010,Silver,Kenyan Used,Automatic,86532.0,720000,Nairobi
Honda,2011,Gray,Kenyan Used,Automatic,86532.0,760000,Nairobi
Honda,2011,White,Kenyan Used,Automatic,100000.0,680000,Kiambu
Honda,2006,Silver,Kenyan Used,Automatic,86532.0,990000,Nairobi
Honda,2012,Black,Kenyan Used,Automatic,125000.0,665000,Nakuru
Honda,2010,Black,Kenyan Used,Automatic,128523.0,765000,Nairobi
Honda,2005,Silver,Kenyan Used,Automatic,86532.0,750000,Nairobi
Honda,2012,White,Kenyan Used,Automatic,87554.0,2050000,Nairobi
Honda,2014,White,Foreign Used,Automatic,121000.0,950000,Mombasa
Honda,2014,Gray,Foreign Used,Automatic,58100.0,970000,Mombasa
Honda,2012,Silver,Kenyan Used,Automatic,86532.0,795000,Nairobi
Honda,2010,Blue,Kenyan Used,CVT,162000.0,550000,Nairobi
Honda,2008,Blue,Foreign Used,Automatic,180000.0,550000,Kirinyaga
Honda,2008,Gray,Kenyan Used,Automatic,171000.0,595000,Nairobi
Honda,2011,Brown,Kenyan Used,Automatic,69000.0,699000,Nairobi
Honda,2015,Gray,Foreign Used,Automatic,51963.0,980000,Mombasa
Honda,2011,Blue,Kenyan Used,Automatic,98123.0,550000,Mombasa
Honda,2014,White,Foreign Used,Automatic,75000.0,3000000,Nairobi
Honda,2012,Silver,Kenyan Used,Automatic,117333.0,890000,Nairobi
Honda,2010,White,Kenyan Used,Automatic,129971.0,760000,Meru
Honda,2014,Blue,Foreign Used,Automatic,48000.0,1020000,Nairobi
Honda,2012,Red,Foreign Used,Automatic,32452.0,2000000,Mombasa
Honda,2012,White,Foreign Used,Automatic,38120.0,2000000,Mombasa
Honda,2011,Black,Kenyan Used,Automatic,89665.0,1650000,Nairobi
Honda,2007,Silver,Kenyan Used,Automatic,170584.0,865000,Nairobi
Honda,2005,Gray,Kenyan Used,Manual,170000.0,585000,Kiambu
Honda,2014,White,Foreign Used,Automatic,86532.0,2870000,Nairobi
Honda,2014,Black,Foreign Used,Automatic,86532.0,2200000,Nairobi
Honda,2015,Orange,Foreign Used,Automatic,69458.0,1100000,Mombasa
Honda,2012,Black,Kenyan Used,Automatic,114000.0,650000,Nairobi
Honda,2014,Blue,Foreign Used,Automatic,96068.0,1100000,Mombasa
Honda,2014,White,Foreign Used,Automatic,115000.0,2000000,Nairobi
Honda,2014,White,Foreign Used,Automatic,48251.0,1675000,Nairobi
Honda,2014,White,Foreign Used,Automatic,49532.0,2750000,Nairobi
Honda,2007,Silver,Kenyan Used,Automatic,86532.0,965000,Nairobi
Honda,2013,Gray,Kenyan Used,Automatic,127853.0,1870000,Nairobi
Honda,2013,White,Kenyan Used,Automatic,27000.0,1200000,Nairobi
Honda,2013,Red,Foreign Used,Automatic,85321.0,1050000,Nairobi
Honda,2012,Black,Kenyan Used,Automatic,88000.0,575000,Mombasa
Honda,2010,Black,Kenyan Used,Automatic,86532.0,1390000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,98563.0,950000,Mombasa
Honda,2013,Gray,Kenyan Used,Automatic,86532.0,2999000,Nairobi
Honda,2007,Silver,Kenyan Used,Automatic,86532.0,920000,Nairobi
Honda,2012,White,Kenyan Used,Automatic,154829.0,1180000,Nairobi
Honda,2014,White,Foreign Used,Automatic,68536.0,980000,Mombasa
Honda,2006,Silver,Kenyan Used,Automatic,134889.0,860000,Nairobi
Honda,2008,Black,Kenyan Used,Automatic,86532.0,850000,Nairobi
Honda,2014,Blue,Kenyan Used,Automatic,12863.0,570000,Murang'a
Honda,2012,White,Kenyan Used,Automatic,98636.0,680000,Nairobi
Honda,2010,White,Kenyan Used,Automatic,157323.0,680000,Kitui
Honda,2012,Blue,Kenyan Used,Automatic,98123.0,540000,Mombasa
Honda,2009,Black,Kenyan Used,Automatic,116000.0,1350000,Nairobi
Honda,2014,Black,Foreign Used,Automatic,86532.0,2300000,Nairobi
Honda,2013,White,Foreign Used,Automatic,35215.0,1400000,Mombasa
Honda,2009,Gray,Kenyan Used,Automatic,102000.0,619999,Kisii
Honda,1999,Pearl,Kenyan Used,Automatic,240000.0,520000,Nairobi
Honda,2014,Gray,Foreign Used,Automatic,98000.0,1100000,Nairobi
Honda,2010,Black,Kenyan Used,Automatic,86532.0,540000,Nairobi
Honda,2009,Silver,Kenyan Used,Automatic,162369.0,1280000,Nairobi
Honda,2011,White,Kenyan Used,Automatic,137000.0,545000,Nairobi
Honda,2010,Black,Kenyan Used,Automatic,128385.0,765000,Nairobi
Honda,2007,Silver,Kenyan Used,Automatic,118000.0,690000,Nairobi
Honda,2010,Silver,Kenyan Used,Automatic,158000.0,560000,Kajiado
Honda,2015,Red,Foreign Used,Automatic,102000.0,1100000,Mombasa
Honda,2015,Silver,Foreign Used,Automatic,65852.0,1000000,Mombasa
Honda,2014,Black,Foreign Used,Automatic,98000.0,1570000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,86532.0,950000,Kiambu
Honda,2007,Silver,Kenyan Used,Automatic,164000.0,569000,Nairobi
Honda,2010,Black,Kenyan Used,Automatic,145123.0,590000,Mombasa
Honda,2013,White,Kenyan Used,Automatic,76950.0,900000,Mombasa
Honda,2012,Blue,Brand New,Automatic,99000.0,810000,Mombasa
Honda,2011,Silver,Kenyan Used,Automatic,86532.0,619000,Kajiado
Honda,2014,Silver,Foreign Used,Automatic,78548.0,1650000,Mombasa
Honda,2014,White,Foreign Used,Automatic,89000.0,1550000,Mombasa
Honda,2011,Silver,Kenyan Used,Automatic,86532.0,580000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,86532.0,1100000,Nairobi
Honda,2012,Black,Kenyan Used,Automatic,124321.0,1950000,Nyeri
Honda,2011,Silver,Kenyan Used,Automatic,111000.0,580000,Nairobi
Honda,2008,Black,Kenyan Used,Automatic,86532.0,1250000,Nairobi
Honda,2014,White,Foreign Used,Automatic,85685.0,2700000,Mombasa
Honda,2014,Black,Foreign Used,Automatic,53000.0,2200000,Mombasa
Honda,2014,Gray,Foreign Used,Automatic,72000.0,1500000,Mombasa
Honda,2013,Gray,Foreign Used,Automatic,115000.0,970000,Nairobi
Honda,2012,White,Kenyan Used,Automatic,86532.0,1180000,Nairobi
Honda,2012,White,Foreign Used,Automatic,86532.0,780000,Kiambu
Honda,2014,Black,Foreign Used,Automatic,92000.0,1180000,Nairobi
Honda,2006,Gray,Kenyan Used,Automatic,127000.0,750000,Nairobi
Honda,2014,Red,Foreign Used,Automatic,49000.0,2300000,Mombasa
Honda,2013,Black,Foreign Used,Automatic,71000.0,1500000,Mombasa
Honda,2014,White,Foreign Used,Automatic,79000.0,1500000,Mombasa
Honda,2014,Orange,Foreign Used,Automatic,78563.0,1130000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,34000.0,1080000,Nairobi
Honda,2011,Gray,Kenyan Used,Automatic,247118.0,975000,Murang'a
Honda,2011,White,Kenyan Used,Automatic,89000.0,790000,Nairobi
Honda,2014,Gray,Foreign Used,Automatic,76325.0,2600000,Mombasa
Honda,2007,Silver,Kenyan Used,Automatic,174000.0,690000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,120000.0,2700000,Mombasa
Honda,2008,Silver,Kenyan Used,Automatic,86532.0,675000,Nairobi
Honda,2014,Black,Foreign Used,Automatic,57000.0,3500000,Nairobi
Honda,2007,Black,Foreign Used,Automatic,87253.0,1050000,Nairobi
Honda,2012,Black,Foreign Used,Automatic,61.0,2450000,Mombasa
Honda,2010,Pink,Kenyan Used,Automatic,94000.0,565000,Nairobi
Honda,2008,Silver,Kenyan Used,Automatic,86532.0,1200000,Nairobi
Honda,2014,Black,Foreign Used,Automatic,61000.0,1400000,Nairobi
Honda,2007,Black,Kenyan Used,Automatic,86532.0,1420000,Kiambu
Honda,2007,White,Kenyan Used,Automatic,271000.0,720000,Nairobi
Honda,2014,Black,Foreign Used,Automatic,78000.0,900000,Mombasa
Honda,2008,White,Kenyan Used,Automatic,86532.0,1100000,Nairobi
Honda,2011,Blue,Kenyan Used,Automatic,158652.0,565000,Nairobi
Honda,2006,White,Kenyan Used,Automatic,86532.0,600000,Kiambu
Honda,2000,Silver,Kenyan Used,Automatic,175000.0,635000,Nairobi
Honda,2012,Gray,Kenyan Used,Automatic,86532.0,750000,Kiambu
Honda,2014,Black,Foreign Used,Automatic,76000.0,1500000,Mombasa
Honda,2014,Silver,Foreign Used,Automatic,86532.0,1100000,Nairobi
Honda,2014,Gray,Foreign Used,Automatic,82000.0,1650000,Nairobi
Honda,2014,White,Foreign Used,Automatic,102000.0,2700000,Mombasa
Honda,2013,Silver,Foreign Used,Automatic,78534.0,1400000,Nairobi
Honda,2009,Silver,Kenyan Used,Automatic,125385.0,510000,Nairobi
Honda,2011,White,Kenyan Used,Automatic,88000.0,875000,Nairobi
Honda,2011,Black,Kenyan Used,Automatic,83000.0,1950000,Nairobi
Honda,2014,White,Foreign Used,Automatic,85000.0,2760000,Nairobi
Honda,2014,Black,Foreign Used,Automatic,86523.0,1750000,Mombasa
Honda,2012,White,Kenyan Used,Manual,104500.0,1900000,Nairobi
Honda,2006,Red,Kenyan Used,Automatic,86532.0,550000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,86532.0,850000,Mombasa
Honda,2008,Black,Kenyan Used,Automatic,120000.0,620000,Nairobi
Honda,2014,Pearl,Foreign Used,Automatic,54645.0,1050000,Mombasa
Honda,2014,Black,Foreign Used,Automatic,85625.0,1650000,Mombasa
Honda,2011,Silver,Foreign Used,Automatic,118000.0,620000,Nairobi
Honda,2014,White,Foreign Used,Automatic,123000.0,840000,Nairobi
Honda,2006,Silver,Kenyan Used,Automatic,86532.0,480000,Nairobi
Honda,2011,Black,Kenyan Used,Automatic,124141.0,550000,Mombasa
Honda,2010,White,Kenyan Used,Automatic,105852.0,590000,Uasin Gishu
Honda,2011,White,Kenyan Used,Automatic,91235.0,600000,Mombasa
Honda,2014,Black,Foreign Used,Automatic,87000.0,1500000,Mombasa
Honda,2014,Red,Foreign Used,Automatic,71000.0,1150000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,86532.0,1100000,Nairobi
Honda,2013,Gray,Foreign Used,Automatic,9632.0,1300000,Mombasa
Honda,2013,Black,Foreign Used,Automatic,110000.0,1650000,Mombasa
Honda,2012,White,Kenyan Used,Automatic,86532.0,790000,Kiambu
Honda,2011,Red,Kenyan Used,Automatic,81452.0,550000,Mombasa
Honda,2014,Black,Foreign Used,Automatic,45215.0,2150000,Mombasa
Honda,2016,Black,Foreign Used,Automatic,83210.0,1500000,Mombasa
Honda,2011,Black,Kenyan Used,CVT,100000.0,795000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,85544.0,900000,Mombasa
Honda,2014,Silver,Foreign Used,Automatic,64200.0,910000,Mombasa
Honda,2015,Blue,Foreign Used,Automatic,86532.0,950000,Mombasa
Honda,2014,Black,Foreign Used,Automatic,98000.0,1650000,Mombasa
Honda,2010,Black,Kenyan Used,Automatic,128175.0,950000,Mombasa
Honda,2012,White,Kenyan Used,Automatic,86532.0,1080000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,71000.0,1140000,Nairobi
Honda,2014,Gray,Foreign Used,Automatic,59000.0,1500000,Nairobi
Honda,2014,Red,Foreign Used,Automatic,85000.0,2600000,Mombasa
Honda,2015,Black,Foreign Used,Automatic,109153.0,2300000,Mombasa
Honda,2014,White,Foreign Used,Automatic,86532.0,1200000,Mombasa
Honda,2014,Pearl,Foreign Used,Automatic,90000.0,890000,Nairobi
Honda,2009,White,Kenyan Used,Automatic,86532.0,730000,Nairobi
Honda,2014,White,Foreign Used,Automatic,72000.0,1400000,Mombasa
Honda,2014,Silver,Foreign Used,Automatic,86532.0,9500000,Mombasa
Honda,2014,Black,Foreign Used,Automatic,86532.0,2100000,Nairobi
Honda,2014,Blue,Foreign Used,Automatic,62000.0,900000,Mombasa
Honda,2004,White,Kenyan Used,Automatic,162300.0,845000,Nairobi
Honda,2014,Black,Foreign Used,Automatic,86532.0,2000000,Mombasa
Honda,2011,Purple,Foreign Used,Automatic,85636.0,850000,Mombasa
Honda,2013,White,Foreign Used,Automatic,85372.0,655000,Mombasa
Honda,2014,White,Foreign Used,Automatic,96000.0,1680000,Mombasa
Honda,2014,White,Foreign Used,Automatic,98563.0,1000000,Mombasa
Honda,2014,White,Foreign Used,Automatic,75000.0,1650000,Mombasa
Honda,2008,Blue,Kenyan Used,Automatic,151000.0,1280000,Nairobi
Honda,2011,White,Kenyan Used,Automatic,100000.0,720000,Kiambu
Honda,2014,White,Foreign Used,Automatic,150236.0,2200000,Mombasa
Honda,2014,White,Foreign Used,Automatic,75000.0,1150000,Mombasa
Honda,2014,Silver,Foreign Used,Automatic,60852.0,1100000,Mombasa
Honda,2014,Black,Foreign Used,Automatic,86000.0,940000,Mombasa
Honda,2014,Black,Foreign Used,Automatic,86532.0,2300000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,101544.0,1380000,Mombasa
Honda,2007,Silver,Kenyan Used,Automatic,86532.0,1250000,Kiambu
Honda,2012,Green,Kenyan Used,Automatic,105000.0,650000,Mombasa
Honda,2015,Blue,Foreign Used,Automatic,60000.0,930000,Mombasa
Honda,2014,White,Foreign Used,Automatic,79124.0,1530000,Mombasa
Honda,2011,Black,Kenyan Used,Automatic,87904.0,675000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,67000.0,980000,Mombasa
Honda,2014,Black,Foreign Used,Automatic,80000.0,980000,Nairobi
Honda,2013,Gray,Foreign Used,Automatic,77452.0,980000,Mombasa
Honda,2014,Gray,Foreign Used,Automatic,132412.0,1600000,Mombasa
Honda,2012,Black,Kenyan Used,Automatic,170000.0,1030000,Nairobi
Honda,2013,White,Foreign Used,Automatic,87000.0,1050000,Mombasa
Honda,2014,Black,Foreign Used,Automatic,114758.0,1020000,Nairobi
Honda,2014,Silver,Foreign Used,Automatic,86532.0,1150000,Mombasa
Honda,2016,White,Foreign Used,Automatic,78566.0,900000,Mombasa
Honda,2014,White,Foreign Used,Automatic,86532.0,1950000,Kiambu
Honda,2014,Black,Foreign Used,Automatic,87588.0,920000,Mombasa
Honda,2012,Gold,Foreign Used,Automatic,85636.0,850000,Mombasa
Honda,2015,Black,Foreign Used,Automatic,65000.0,1650000,Mombasa
Honda,2015,Blue,Foreign Used,Automatic,43000.0,2950000,Mombasa
Honda,2013,Silver,Foreign Used,Automatic,96836.0,765000,Nairobi
Honda,2012,Purple,Foreign Used,Automatic,85414.0,850000,Mombasa
Honda,2015,Gray,Foreign Used,Automatic,64800.0,1020000,Mombasa
Honda,2014,Blue,Foreign Used,Automatic,75000.0,1200000,Mombasa
Honda,2014,Silver,Foreign Used,Automatic,85000.0,950000,Mombasa
Honda,2014,Silver,Foreign Used,Automatic,86532.0,2440000,Nairobi
Honda,2000,Pearl,Kenyan Used,Automatic,86532.0,520000,Nairobi
Honda,2014,Blue,Foreign Used,Automatic,73107.0,980000,Mombasa
Honda,2015,Pearl,Foreign Used,Automatic,86532.0,3280000,Nairobi
Honda,2014,White,Foreign Used,Automatic,86325.0,950000,Mombasa
Honda,2012,Black,Kenyan Used,Automatic,143954.0,750000,Nairobi
Honda,2011,White,Kenyan Used,Automatic,99000.0,975000,Nairobi
Honda,2014,Gray,Foreign Used,Automatic,92000.0,990000,Nairobi
Honda,2014,White,Foreign Used,Automatic,79000.0,980000,Mombasa
Honda,2014,Silver,Foreign Used,Automatic,112679.0,1050000,Mombasa
Honda,2005,Blue,Kenyan Used,Automatic,86532.0,730000,Machakos
